col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80
0,3,350,350,9,0,1,13,1,2,0,0,0,29,2,7,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,50,3,3,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,4,0,3,1,1,0,1,0,3,1
0,1,130,130,9,0,1,0,1,12,0,0,0,9,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,825,825,5,0,1,3,1,0,1,0,0,45,3,3,0,1,1,1,0,2,1,1,1,1,10,0,0,0,0,50,3,3,30,1,50,3,3,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,5,5,1,1,3,6,3,4,2,1,1,1,0,0,7,1
1,3,408,408,9,0,1,14,1,0,0,0,0,51,3,9,1,1,1,0,1,2,1,1,1,0,10,1,1,0,0,70,3,3,0,0,150,3,3,70,1,4,1,2,1,0,1,0,0,0,1,0,1,7,1,1,1,1,1,1,2,2,0,0,3,0,0,0,1,3,6,4,0,0,0,1,0,1,0,4,1
1,3,300,300,21,0,1,0,1,4,0,0,0,17,2,7,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,50,1,4,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,5,3,0,0,0,0,0,0,0,2,3,2,3,3,1,0,1,0,0,5,1
0,3,629,629,9,0,1,0,1,0,0,0,0,7,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,1
1,3,354,354,7,0,1,0,1,0,2,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,0,3,0,3,6,3,6,3,1,1,0,1,1,10,1
0,3,669,669,11,0,1,5,1,0,0,0,0,40,2,9,0,1,0,1,2,2,1,1,0,1,10,0,0,0,0,30,0,0,30,1,90,3,3,90,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,1,1,0,0,0,0,1,3,4,4,8,0,0,1,0,0,1,9,2
1,3,176,176,18,0,1,9,1,0,0,0,0,24,2,9,0,1,0,1,0,0,0,1,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,3,4,3,4,3,1,0,0,0,1,8,1
0,3,1059,1059,9,0,1,1,1,0,1,0,0,36,2,7,0,1,0,0,2,2,1,1,0,0,30,3,3,0,0,90,3,3,0,0,110,3,3,70,1,4,1,2,1,0,0,0,0,0,1,1,1,10,1,1,1,1,1,1,1,1,0,0,5,5,5,1,0,3,6,4,8,0,0,1,1,0,0,6,2
0,3,512,512,9,0,1,0,1,0,0,0,0,31,3,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,30,1,70,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,3,6,4,8,0,0,1,1,0,1,11,1
0,1,106,106,20,0,1,11,1,0,0,0,0,9,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,5,0,0,2,2,2,2,0,0,0,0,1,0,0,1
1,3,419,419,18,0,1,18,1,0,0,0,0,21,2,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,3,30,1,30,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,5,5,0,0,3,6,3,6,3,1,0,1,1,1,2,1
0,1,231,231,18,0,1,0,1,0,0,0,0,14,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1,3,649,649,13,0,1,0,1,0,0,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,1,1,3,7,3,1,0,0,0,0,12,1
1,1,96,96,19,0,1,0,1,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,364,364,17,0,1,0,1,12,0,0,0,10,1,7,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,330,330,17,0,1,1,1,0,2,0,0,35,3,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,3,3,0,0,70,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,3,0,3,1,0,1,0,0,5,1
1,3,259,259,27,0,1,0,1,0,1,1,0,22,2,3,0,1,0,0,2,0,1,1,0,0,10,0,0,0,0,30,0,0,0,0,70,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,1,1,0,0,0,4,1,1,2,3,3,6,3,1,0,0,0,0,11,2
0,3,689,689,10,0,1,1,1,0,1,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,3,2,0,0,0,0,5,1,0,3,7,3,6,0,0,1,1,1,1,8,2
0,3,275,275,11,0,1,6,1,0,0,0,0,11,1,9,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,1,1,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,1,1,1,1,1,1,0,0,0,2,0,0,0,3,4,3,6,1,0,0,0,0,0,7,2
0,3,370,370,16,0,1,7,1,0,0,0,0,18,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,4,3,4,3,1,0,1,0,1,2,1
0,3,390,390,6,0,1,0,1,0,0,0,0,12,1,5,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,3,6,3,6,3,1,1,0,0,0,5,1
0,1,519,519,31,0,1,1,1,0,0,0,0,12,1,9,0,0,0,1,2,2,1,0,0,1,10,1,1,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,2,1,0,1,1,0,6,0,0,3,4,3,4,0,0,0,0,1,0,0,1
0,2,212,212,3,0,1,4,1,0,2,1,0,25,2,5,0,1,0,1,1,2,1,1,0,1,10,0,0,0,0,10,1,1,0,0,110,1,1,110,1,4,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,4,8,0,0,0,0,1,0,2,1
1,3,1099,1099,11,0,1,0,1,0,0,0,0,45,3,19,0,1,1,0,2,0,1,1,1,0,10,0,0,0,0,10,0,0,0,0,50,3,3,90,1,4,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,1,0,0,0,5,0,1,2,3,3,7,1,0,1,1,1,1,5,1
1,3,212,212,8,0,1,11,1,0,0,0,0,13,2,5,0,1,0,1,0,1,0,1,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,30,0,1,1,0,0,0,0,0,0,0,0,0,1,8,1,1,1,1,1,1,2,2,0,1,0,0,5,0,0,2,3,3,6,0,0,1,1,0,1,4,1
0,2,390,390,20,0,1,0,1,0,0,0,0,25,2,9,0,1,0,0,0,0,1,1,0,0,10,0,0,0,0,30,3,3,0,0,90,3,3,90,1,0,0,0,0,0,0,0,0,0,0,0,1,20,1,1,1,1,1,1,1,1,0,0,0,4,4,0,1,3,0,3,0,0,0,0,0,0,0,3,1
1,3,359,359,11,0,1,0,1,0,1,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,1,0,2,3,0,0,2,1,1,0,0,1,6,1
0,1,316,316,20,0,1,15,1,15,0,0,0,41,3,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,50,0,0,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,1,0,0,1
0,3,389,389,10,0,1,0,1,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,5,1
1,2,175,175,5,0,1,16,1,0,0,0,0,9,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,4,1,0,0,0,1,0,0,0,0,0,1,11,1,1,1,1,1,1,2,1,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,1,0,3,1
0,3,404,404,7,0,1,1,1,0,0,0,0,61,3,3,0,1,1,1,0,2,1,1,1,1,30,0,0,0,0,50,0,0,0,0,50,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,1,1,1,1,3,2,0,0,0,0,0,0,1,2,3,3,6,1,0,1,0,0,0,3,1
0,2,344,344,14,0,1,20,1,0,0,0,0,46,3,5,0,1,1,0,0,0,1,1,1,0,10,0,0,0,0,50,3,3,30,1,110,3,3,70,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,5,5,0,1,3,0,3,4,0,0,0,0,0,0,3,1
0,2,710,710,22,0,1,0,1,0,0,0,0,15,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,6,0,0,0,0,3,7,0,0,0,0,0,0,3,1
1,1,509,509,35,0,1,0,1,7,0,0,0,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,3,6,3,6,0,0,0,0,1,0,0,1
1,3,188,188,21,470,1,0,1,0,0,0,0,11,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,3,0,0,0,0,5,0,0,0,0,0,0,3,1,0,1,1,1,3,1
0,1,135,135,53,0,1,17,1,0,0,0,0,15,2,3,0,1,0,0,0,0,1,1,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,1
0,1,198,198,10,0,1,6,1,0,0,0,0,5,1,3,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,154,154,9,0,1,2,1,0,1,0,0,16,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,0,0,0,0,6,1,0,3,7,0,0,0,0,0,0,0,0,0,1
0,3,380,380,38,0,1,0,1,0,0,0,0,19,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,50,3,3,0,0,70,3,3,0,0,4,0,1,0,0,1,0,0,0,0,0,1,5,1,1,1,1,1,1,5,1,0,0,0,5,5,0,0,1,1,3,6,3,0,0,0,0,0,8,1
0,3,1000,1000,15,0,1,16,1,0,0,0,0,44,3,7,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,50,3,3,0,0,4,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,3,7,3,7,0,0,0,0,0,0,16,2
0,3,229,229,13,0,1,7,1,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,0,0,0,5,0,0,0,0,0,0,3,1,0,1,0,0,3,1
0,3,346,346,32,0,1,0,1,0,0,0,0,12,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,30,1,4,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,14,2
0,1,194,194,76,0,1,2,1,0,2,0,0,23,2,5,0,1,0,0,1,2,1,1,0,0,10,0,0,0,0,30,0,0,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,1
1,3,411,411,15,0,1,0,1,0,0,0,0,13,2,13,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,50,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,0,0,0,0,0,3,6,3,1,0,0,0,1,7,1
0,3,170,170,35,0,1,2,1,0,2,1,0,48,3,3,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,30,3,3,30,1,50,3,3,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,5,5,0,0,3,0,0,0,3,0,0,1,0,0,12,2
1,2,205,205,4,0,1,9,1,0,0,0,0,10,2,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,5,0,0,1,1,2,3,0,0,0,0,1,0,2,1
1,3,1195,1195,12,0,1,0,1,0,0,0,0,4,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,2,2,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,3,7,3,7,0,0,0,1,0,0,6,1
0,2,720,720,10,0,1,0,1,0,0,0,0,16,2,9,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,2,1
0,2,590,590,4,0,1,18,1,0,0,0,0,17,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,70,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,5,0,0,0,0,5,0,0,1,1,2,3,0,0,0,0,0,0,2,1
0,1,129,129,58,0,1,0,1,0,2,1,0,14,2,3,0,1,0,1,1,2,1,1,0,1,30,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0,0,1
0,3,279,279,0,0,1,2,1,0,0,0,0,10,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,0,1,1,3,1
0,1,189,189,59,0,1,0,1,0,1,0,0,26,2,3,0,1,0,1,0,0,0,1,0,1,10,0,0,0,0,50,3,3,0,0,70,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3,0,3,4,0,0,0,0,0,0,0,1
1,2,213,213,9,0,1,0,1,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,1
0,3,380,380,11,0,1,9,1,0,1,0,0,8,1,5,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,3,0,3,0,3,1,1,0,0,0,9,2
0,1,370,370,11,0,1,0,1,0,1,1,0,22,2,3,0,0,0,0,1,1,0,0,0,0,10,0,0,0,0,30,3,3,0,0,70,3,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,1,1,1,1,0,5,5,1,1,2,3,4,8,0,0,0,0,1,0,0,1
0,2,346,346,17,0,1,0,1,0,0,0,0,12,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,0,0,0,0,6,0,0,1,1,1,1,0,0,0,0,0,0,2,1
0,1,200,200,30,0,1,0,1,0,1,0,0,81,5,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,0,0,0,0,110,3,3,90,1,0,0,0,0,0,0,0,0,0,0,0,1,20,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,1
1,3,289,289,6,0,1,0,1,0,1,0,0,13,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,2,3,3,4,3,1,1,1,1,1,5,1
0,3,519,519,19,0,1,0,1,0,0,0,0,10,2,5,0,0,0,0,0,2,1,0,0,0,10,0,0,0,0,10,1,1,0,0,30,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,2,0,1,0,2,5,0,0,0,0,3,7,3,1,0,0,0,0,8,1
1,3,809,809,19,0,1,0,1,10,0,0,0,16,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,6,5,0,0,0,0,0,0,0,0,0,3,7,2,1,0,1,1,0,5,1
1,3,649,649,10,0,1,11,1,0,0,0,0,21,2,5,0,0,0,0,0,2,1,0,0,0,10,0,0,0,0,30,3,3,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,6,6,0,0,2,3,2,3,1,0,1,1,1,1,2,1
0,3,524,524,21,0,1,0,1,0,0,0,0,30,2,15,0,1,0,1,2,2,1,1,0,1,10,0,0,0,0,30,3,3,30,1,30,3,3,90,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,3,2,1,0,0,5,5,0,0,3,6,4,8,3,1,0,0,0,0,17,2
0,3,453,453,12,0,1,0,1,0,0,0,0,12,1,7,0,0,0,1,2,0,1,0,0,1,10,1,1,0,0,10,0,0,0,0,50,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,5,1,0,2,0,6,0,0,0,0,2,3,0,0,0,1,0,1,5,1
0,3,193,193,19,0,1,2,1,0,1,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,3,4,3,4,3,1,0,0,1,0,8,2
0,1,358,358,7,0,1,0,1,0,0,0,0,18,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,70,1,4,1,0,0,0,0,0,0,0,0,0,1,16,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,1,0,0,1
0,1,168,168,33,0,1,6,1,0,2,0,0,46,3,9,0,1,1,0,1,1,1,1,1,0,10,1,1,0,0,30,0,0,0,0,110,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,3,0,4,8,0,0,0,0,1,0,0,1
0,3,495,495,3,0,1,0,1,0,0,0,0,15,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,1,2,1,0,0,0,0,0,0,0,0,0,1,19,1,1,1,1,1,1,5,2,0,0,0,0,0,0,0,0,0,3,6,3,1,1,0,0,1,3,1
0,3,400,400,10,0,1,0,1,0,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,1,0,0,0,2,1,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,8,1
0,2,1419,1419,9,0,1,0,1,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,2,1,1,1,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
0,2,829,829,5,0,1,0,1,0,0,0,0,18,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,13,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1
1,3,656,656,12,0,1,3,1,0,2,0,0,39,2,3,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,30,3,3,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,1,1,1,1,5,4,0,0,0,5,5,3,1,3,7,4,15,0,0,0,0,0,0,17,2
0,1,249,249,23,0,1,0,1,0,0,0,0,16,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1,3,320,320,48,0,1,20,1,0,0,0,0,8,1,11,0,0,0,1,2,0,1,0,0,1,10,1,1,0,0,10,0,0,0,0,70,3,3,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,4,1,0,0,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0,11,1
0,3,299,299,29,0,1,0,1,0,0,0,0,7,1,3,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,1,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,1,1,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,7,1
0,3,299,299,17,0,1,0,1,0,1,0,0,23,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,5,1,0,2,2,2,2,3,1,0,0,0,1,7,2
0,3,489,489,40,0,1,6,1,0,0,0,0,41,3,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,50,0,3,0,1,0,1,1,0,0,0,0,0,1,14,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0,3,6,3,6,3,0,0,0,0,0,19,2
1,3,150,150,6,0,1,11,1,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,4,3,4,3,1,1,0,1,1,7,2
0,3,330,330,15,0,1,0,1,0,0,0,0,28,2,19,0,1,0,0,2,0,1,1,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,5,0,1,1,1,3,6,3,1,0,0,0,0,4,1
1,3,93,93,7,0,1,0,1,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,4,2
0,3,346,346,17,0,1,0,1,0,1,0,0,40,2,3,0,1,0,1,0,2,1,1,0,1,30,3,3,0,0,10,1,1,0,0,110,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,5,0,0,1,0,3,4,4,8,2,1,0,1,1,1,3,1
1,3,189,189,10,0,1,0,1,0,0,0,0,4,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,1
0,3,1890,1890,13,0,1,13,1,13,0,0,0,68,4,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,3,3,0,0,90,3,3,50,1,4,1,1,1,2,2,1,1,1,0,0,1,19,1,1,1,1,1,1,6,6,0,0,0,5,6,0,0,3,7,3,7,0,0,0,0,0,0,9,2
